Date,Open_Delta,High_Delta,Low_Delta,Close_Delta,Volume_Delta,Bid1_Price_Delta,Bid1_Quantity_Delta,Ask1_Price_Delta,Ask1_Quantity_Delta,Bid2_Price_Delta,Bid2_Quantity_Delta,Ask2_Price_Delta,Ask2_Quantity_Delta
2023-05-27 17:21:00,-0.022754552972373308,-0.02271706606468182,-0.0227170745806106,-0.022754552972373308,-37.7192469277093,-0.0227170745806106,-67.46806022602415,-0.02271706606468182,169.85830491714506,-0.022979491647151146,-85.11226639178953,-0.02260459686782936,-99.88973246565438
2023-05-27 17:22:00,-0.005886784019892489,-0.00592427723816985,-0.012635963150977944,-0.012635963150977944,-25.34703977784758,-0.012635963150977944,347.93393178654884,-0.012635958413069788,-45.33185985473634,-0.012411027741839034,-4.918871730034007,-0.012710930200118105,2060.655737704918
2023-05-27 17:23:00,-3.749764701664704e-05,-3.749764701664704e-05,0.00667503170639624,0.00667503170639624,4.301307811480111,0.00667503170639624,-19.328773156627673,0.006675029203262042,-19.63607927418003,0.006150033825183855,-97.41966123159727,0.006637524061026358,3994.5371775417298
2023-05-27 17:24:00,0.0,0.0,0.0,0.0,-92.28069381769379,0.0,1.9246467152201332,0.0,-72.50618097088406,0.0,0.0,0.0,62.61164436867658
2023-05-27 17:25:00,0.0,3.749766107738763e-05,3.7497675151780346e-05,3.7497675151780346e-05,306.51494432506354,3.7497675151780346e-05,9.22257643442943,3.749766107738763e-05,-10.187916069773332,0.000599966401880949,15620.981595092024,3.749764701664704e-05,-84.17184206028146
2023-05-27 17:26:00,0.0,0.014399096456697886,0.0,0.014436599517099663,82.24488815204593,0.014436599517099663,34.81920234133087,0.014436594103714534,-79.89973996729486,0.014436604930488853,-52.45071257980425,0.015524020046246041,-99.7264218862491
2023-05-27 17:27:00,0.023173554549522423,0.008735693895280058,0.02313605688844503,0.00869820164680843,-63.31107404892647,0.00869820164680843,-6.278150435456194,0.008698198385658279,217.9847959455855,0.00866071264543271,-76.3636065197052,0.007648329795970436,39802.63157894737
2023-05-27 17:28:00,0.00895986467981251,0.00895986467981251,0.006485594856509264,0.006485594856509264,97.32284030472903,0.006485594856509264,-98.07982173631244,0.0064855924251399615,1644.4772989409666,0.006260665624978976,-99.54166666666667,0.00656056545326197,-85.41185781177867
2023-05-27 17:29:00,-0.006485011376896122,-0.006485011376896122,-0.00700998604375124,-0.0069724994873735235,-28.63633880278996,-0.00700998604375124,608.0068031660888,-0.007009983415963491,-29.98050138606054,-0.006747600384624132,33290.909090909096,-0.0070099729047640134,-53.57142857142857
2023-05-27 17:30:00,-0.00299904367994383,-0.00299904367994383,0.0,-3.748917030992406e-05,75.04114937542266,0.0,-0.9673574602939935,0.0,-53.23404182261443,-0.00029991358739053905,304.3561121698884,7.497822819862391e-05,7609.737098344694
2023-05-27 17:31:00,0.012483893715209568,0.027479561841579563,0.01248389839530586,0.027479572143429526,278.9940591172504,0.027479572143429526,-0.2425689922191271,0.027479561841579563,132.34040522333538,0.02774209003657014,-77.24661100637401,0.027292054600600035,-56.79157352328269
2023-05-27 17:32:00,0.014956311825974362,0.0,0.014993801937124242,0.0,-81.11855024686348,0.0,1.5244187568972916,0.0,6.607898192229487,0.0,0.0,0.00011243657172825064,-98.90097041973577
2023-05-27 17:33:00,-0.0003373099679973252,-0.00033730984157735646,-0.0003373099679973252,-0.0003373099679973252,143.82340657437686,-0.0003373099679973252,78.52813294520799,-0.00033730984157735646,-49.86786700439752,-0.00029983130740357804,-95.63523377391991,-0.00041226696609959496,7018.351063829788
2023-05-27 17:34:00,-0.004422523386904425,0.009407228424365694,-0.0047973135044331525,0.009407231950115577,408.23031513333524,0.009407231950115577,250.28817923355157,0.009407228424365694,-9.034091077072274,0.0088825291146404,496.72316384180795,0.009369742403293952,56.78684849617037
2023-05-27 17:35:00,0.022975650308357284,0.00910653976972181,0.023313063711384138,0.009106543182441876,-86.42304325130807,0.009106543182441876,53.63685777373839,0.00910653976972181,-76.23178325814797,0.009631254131694505,-79.53039197121757,0.009144011815257572,-95.12915832618435
2023-05-27 17:36:00,0.000487136778643244,0.0005246088385325864,-0.009105713966667432,-0.009105713966667432,152.6479901672893,-0.009105713966667432,-98.43306714426654,-0.00910571055456884,1368.694534465548,-0.009667798698437409,-93.8945420906568,-0.009143175762185587,705.0880626223093
2023-05-27 17:37:00,-0.009630272480502291,-0.009630268871859752,0.0,3.7475486341494207e-05,1.8500722534694722,0.0,2541.03897693202,0.0,-57.34015721493272,0.0005621356658134092,2013.6363636363637,3.747545825327372e-05,-71.88259601361206
2023-05-27 17:38:00,0.08862952521181264,0.13247579459244743,0.08177151121022852,0.13247579459244743,721.3055969280072,0.13251331972473723,42.051549377353034,0.1325132700647448,-21.479625575898574,0.13225104088202666,20354.48028673835,0.13247569530066242,-99.17873352063972
2023-05-27 17:39:00,0.029242437403965402,-0.003181200824725126,0.03609685189768497,-0.0063624016494366374,-68.48686327139193,-0.0063624016494366374,-93.82023388188476,-0.006362399268251956,51.166552707502966,-0.006100438670198005,-98.88589051657671,-0.004229122636700845,24515.789473684206
2023-05-27 17:40:00,0.050008291045261555,0.07126116543444562,0.0363458462611845,0.028146061591219764,342.32370652664036,0.02810863331781956,-60.78384798099763,0.028108622797260993,-2.6475368842210645,0.02799635897621358,20.06920415224915,0.026199212825936923,298.81334188582423
2023-05-27 17:41:00,-0.01361820319780634,-0.046264332780052486,-0.008718337095057968,-0.008755751574632663,-97.09398231216178,-0.008718337095057968,5179.022814455886,-0.00871833383286672,-37.60437422681386,-0.008793185767469939,677.0500392978779,-0.008942816860088762,-98.12893713979359
2023-05-27 17:42:00,-0.020130745073303296,-0.020093327331537354,-0.011375989552054967,-0.011375989552054967,162.75036777186827,-0.011375989552054967,-27.264823242946928,-0.011375985295045432,-11.846060242823805,-0.011188909582750829,-68.44908968307485,-0.011338560047788377,4295.41547277937
2023-05-27 17:43:00,3.742527575279741e-05,0.0,-0.003592826472840391,-0.0035554011970875938,-74.77981631620315,-0.003592826472840391,-77.2954488889512,-0.003592825128215679,21.52677627151236,-0.0035928278174797244,974.3428082923704,-0.0036302476727025816,454.7718383311603
2023-05-27 17:44:00,0.023952167521465093,0.05007500022455539,0.02754599263818594,0.05363232700674632,488.98020171834145,0.0536697736999401,-36.66154594369264,0.05366975361316513,17.834538878842668,0.05015169014939012,-94.97001104071138,0.053669733526405194,-99.94829733731288
2023-05-27 17:45:00,0.022524612441968954,-0.003591026921476686,0.0010476567846396897,-0.025062384764466806,32.53975301035618,-0.025062384764466806,-51.70875585023401,-0.02506237538949822,27.1717341262229,-0.02308065810924854,492.9404785445917,-0.02506236601453665,156782.95454545456
2023-05-27 17:46:00,-0.024502157312076955,-0.019564317975903207,-0.02080325249125051,0.0019456279308375536,153.62858791327486,0.0026565304440227012,2979.7991015092625,0.002656529450071333,-97.99644390476604,0.004040983051450119,9.167917291979327,0.0026565284560934846,-99.72402703231273
2023-05-27 17:47:00,0.09163433522450772,0.08672841919683906,0.07858978489975874,0.07651407129315788,-30.69331428648438,0.07580264373880653,-49.33793774861139,0.0758026153772991,1969.602860907209,0.07591503053999522,-88.3515610680027,0.07580258701584011,-88.45144356955382
2023-05-27 17:48:00,-0.010130735080152907,-0.010168114065309812,0.0206790583960996,3.7386587779966806e-05,-88.44652408704737,0.0,71.37094034790317,0.0,-77.81880354317103,0.0,4005.3501180173093,0.0,84099.99999999999
2023-05-27 17:49:00,0.029535393308631235,0.04647151124382623,0.029572790938686942,0.04647151124382623,607.8745405339904,0.04647152861793857,-16.379975949694458,0.04647151124382623,926.1828618286182,0.0457238310513773,-76.1276886614666,0.04647149386971327,-86.74962211185489
2023-05-27 17:50:00,-0.0069144739374871105,-0.023841554559047157,-0.036740150705637936,-0.05366218236173611,-50.443132656389835,-0.05362483319314462,-59.31263820550418,-0.053624813153955696,29.354019002261417,-0.0531021006533282,-13.976825711150953,-0.05351268553337502,927.0523528213484
2023-05-27 17:51:00,-0.032219938834441776,-0.009157639227890386,-0.0074030757910431896,0.020638877962914467,386.532357422767,0.020638877962914467,108.38972071254783,0.020638870246177596,-48.83106052416179,0.019143364356547333,-98.29527779506004,0.020526671774037615,-99.68860327660757
2023-05-27 17:52:00,-0.01002056459151352,-0.03308266516940585,-0.03956077814329866,-0.06758585422089401,-65.83483614252154,-0.06758585422089401,-14.35737611945465,-0.06758582895625914,54.563207011867554,-0.06609177785387246,794.160583941606,-0.06754842216305863,1478.3439490445862
2023-05-27 17:53:00,-0.03455197604395566,-0.0227354993882285,0.0,0.011820560893095201,-46.28163196035896,0.011820560893095201,101.89988527938667,0.01182055647139876,-98.76880717821541,0.01204503796805882,5513.1632653061215,0.01256868355384234,-97.3365617433414
2023-05-27 17:54:00,0.0043017864009602235,0.042489145818547944,0.00426437956269692,0.042489145818547944,126.70354657485375,0.04245174340146013,-96.09270217873679,0.04245172752348794,11498.461538461539,0.042489177602520405,-85.84304386554928,0.04181554259032808,55203.030303030304
2023-05-27 17:55:00,0.054723850284825924,0.004748089548222781,0.03287920874443778,0.0014954612750357236,15.140239543892042,0.0011215963755959787,1464.3007743994958,0.0011215959562835933,-99.98933381467914,0.0008225043162690836,661.2306744054652,0.0009720480116885007,-99.81917808219178
2023-05-27 17:56:00,0.009981733800985364,0.04160923433401493,0.03185879226010997,0.02422611036339002,109.50760903483862,0.024600071257963697,-63.78348010434998,0.024600062060939766,792187.1794871796,0.024749699040664958,-91.24416345037922,0.024712211159677828,-3.030303030303022
2023-05-27 17:57:00,0.01865313871767933,-0.012967115097164292,0.003962390188528692,-0.007064237466022205,-84.44332222466751,-0.0070268631746434095,-24.69922889906821,-0.007026860548218536,2.6864773198011536,-0.006877368300252846,241.99514506993413,-0.006802588870963519,2810.9374999999995
2023-05-27 17:58:00,-0.0038869030800749616,0.009792002176674702,0.01080269237482957,0.019624268154971165,145.48855750551346,0.019586888596586728,154.44946373638555,0.019586881275097005,-95.69735228952419,0.01951213677334121,87.14820072556839,0.01936253163232231,881.964573268921
2023-05-27 17:59:00,0.033899597390888554,0.020217383586548357,-0.004970944270101333,-0.013790350790641883,15.546161413676582,-0.014463056234390528,-98.54777282810349,-0.014463050829211108,1772.9197187225313,-0.014388327889432409,-95.032779680812,-0.014575145714090411,-99.15272767027442
2023-05-27 18:00:00,-0.029292478296852165,-0.010685772529048046,0.0055318520678084085,0.0055692294466389795,113.29971607607878,0.006242066595008334,5570.287499999999,0.0062420642618581604,-25.566406326386137,0.004634829623281656,-98.40019391588898,0.0062794395450706435,25706.451612903227
2023-05-27 18:01:00,0.009343450670878446,-0.009266974818488972,0.013380361441678285,0.013380356440742012,-84.12070783956283,0.013380361441678285,87.66663066026194,0.013380356440742012,-27.673917612442207,0.014987746302687583,75662.12121212122,0.013342971169463615,-78.81750000000001
2023-05-27 18:02:00,-0.0162187149770122,-0.0037370297041543067,-0.027579289523111408,-0.004035992080493177,450.8343193710393,-0.003998623277741417,11.77083492403962,-0.0039986217834440205,19.721251571002032,-0.004035995097019889,-47.632142071475705,-0.003886509439923619,-91.17195798418506
2023-05-27 18:03:00,0.012222073962611055,0.006652161466640291,0.023587171419666136,0.006951155797826688,-67.25126713822954,0.006913783992468022,-31.83675528426576,0.006913781408649495,15.609156692304198,0.006951160993375402,-83.51186725477842,0.006876399337922877,5224.598930481284
2023-05-27 18:04:00,0.006913783992468022,0.0,3.7371805372261555e-05,-0.0069133034379616765,-18.644230853324697,-0.006875936799677972,-26.135256315373994,-0.006875934230194863,-5.277370998472615,-0.0068759393691630016,38.57556456282572,-0.0068759265217570595,-24.505373104348706
2023-05-27 18:05:00,-0.006838567577946577,-0.006875934230194863,-0.024964356653955112,-0.024964356653955112,-4.446570561402386,-0.024964356653955112,-28.001394371165734,-0.02496434732433131,40.67790975056313,-0.02653398180889458,246.16413170650176,-0.025001691071027937,-73.43355061859785
2023-05-27 18:06:00,-0.02500171910175696,-0.02496434732433131,-0.012186246213767083,-0.012186246213767083,-12.456123903097568,-0.012186246213767083,-99.55091426202371,-0.012186241658399457,61.93385366506941,-0.010691173128224481,-79.24291439331755,-0.012111470384844216,-90.57336004006011
2023-05-27 18:07:00,-0.01293386868087161,-0.012933863846034413,-0.0007477135853230089,-0.0007477135853230089,-44.898037863389376,-0.0007477135853230089,34393.99612653325,-0.0007477133057853105,-49.47313627429994,-0.0006729429815422621,-50.96534077692486,-0.0008598690157773382,32884.594953519256
2023-05-27 18:08:00,3.7385958813523954e-05,0.0,0.0,0.0,53.493090781878614,0.0,28.277485813532177,0.0,51.412705442851504,0.0,-69.87666034155599,0.0,-90.63589586671714
2023-05-27 18:09:00,0.0,0.012860765021106946,0.0,0.012860769829240861,76.15122415696763,0.012860769829240861,-26.27538291396874,0.012860765021106946,-39.18875738233962,0.012860774637351167,9236.456692913385,0.01286076021300383,518.1743916071889
2023-05-27 18:10:00,0.012860765021106946,0.0,0.0011963506818015507,-0.011662919206244824,-37.39672480890406,-0.011662919206244824,-96.00067285428746,-0.011662914846512981,165.2685844548316,-0.01166292356597993,-97.25654238317324,-0.011662910486797995,-97.40079986089376
2023-05-27 18:11:00,-0.013718877399582132,-0.013681496262259535,-0.005458284685446773,-0.005420899173895072,-17.25860231844653,-0.005458284685446773,4608.120144490078,-0.005458282644826284,-91.90906618206473,-0.005458286726041587,16.968951736858273,-0.005458280604220922,-89.16242975648917
2023-05-27 18:12:00,-0.0034021502337197,-0.0018319263640297996,-0.001719827404100468,-0.001757214299391795,20.199883988465466,-0.001719827404100468,-98.55370250477159,-0.0017198267611129403,1461.671132764921,-0.0019067658783200618,-98.26544021024966,-0.0016076635451833503,511.11111111111126
2023-05-27 18:13:00,-0.007963545654674558,-0.009571055930489122,-0.009907871748026952,-0.009907871748026952,35.52879187053066,-0.009907871748026952,29.736211031175046,-0.009907868043640298,-30.568849385242707,-0.009720952578570701,1280.30303030303,-0.010020017602330518,3172.7272727272725
2023-05-27 18:14:00,-0.005758139447932298,-0.005758139447932298,-0.0020939464009461337,-0.002056554500935068,-8.465439899959616,-0.0020939464009461337,1610.6648742508262,-0.0020939456179936847,-14.642905687380006,-0.0020939471839263738,3978.7047200878155,-0.002056552962966613,76.15185185185184
2023-05-27 18:15:00,0.0,0.0002991413521478769,0.0,0.0002617486831225906,74.79833381105358,0.000299141463991251,75.91820697107119,0.0002991413521478769,-47.60188879881239,0.0002991415758619156,-90.15259574239039,0.0002617484873730995,-76.38961894549455
2023-05-27 18:16:00,0.00014957067607393844,-0.00014957022864753406,0.0,-0.00029914056913777314,-46.67336069152188,-0.00029914056913777314,-70.59373156163741,-0.0002991404572950681,120.49147800053244,-0.0002991406810077684,-88.30281497676961,-0.0002617478022521864,-89.22464972690572
2023-05-27 18:17:00,-0.00018696306544370038,-0.00014957045236040165,-0.011292590265938393,-0.011292590265938393,59.267793496600554,-0.011292590265938393,77.93897043465053,-0.011292586043337492,-20.66426086540498,-0.011292594488542454,17388.78504672897,-0.010881258546554976,7919.614325068871
2023-05-27 18:18:00,-0.011255197582944588,-0.011292586043337492,-0.03320845259830345,-0.03320845259830345,76.45445233859512,-0.03320845259830345,146.8245329463155,-0.03320844017936066,-71.96609765517876,-0.03328325885735887,-99.91182600331321,-0.03365703925757059,-99.86912253703042
2023-05-27 18:19:00,-0.03320844017936066,-0.03320844017936066,0.0,3.7409329146121844e-05,-86.73147344234248,0.0,33.310947234620244,0.0,-45.19943866262394,0.0,0.0,0.0,5562.992125984252
2023-05-27 18:20:00,-3.7409315151548006e-05,0.0,0.0,-3.7409315151548006e-05,184.77751004016068,0.0,14.376955358899574,0.0,-22.29782143424583,7.481874224620288e-05,212836.36363636365,3.7409301156984645e-05,-96.12995921394142
2023-05-27 18:21:00,0.026074302409539247,0.02607429265530767,0.002356787735729346,0.0023941970648618583,93.14526288871089,0.002356787735729346,-64.47611180213457,0.0023567868540575847,1033.1300592982836,0.002356788617374547,-99.93738348347067,0.0023193758035944386,5391.25748502994
2023-05-27 18:22:00,-0.025992706334406552,-0.021766545940874692,-0.01642230845284803,-0.01645971074302059,175.66572461348397,-0.01642230845284803,27.33399495007276,-0.01642230230951969,-87.0072701372399,-0.016422314596180963,5084.090909090909,-0.01642229616619595,364.8870278286662
2023-05-27 18:23:00,-0.014140715834454998,-0.014214928218350546,0.0,0.004153019694295031,-88.96679907670836,0.004153019694295031,38.34209882966522,0.004153018140460245,-30.799584970711024,0.003067997678796765,320.64883822884696,0.004153016586613009,-74.91837117658098
2023-05-27 18:24:00,0.010064525205083184,0.015339339869632616,0.010027110613248697,0.015376758646609326,70.42094380267399,0.01533934560854568,122.79320141554105,0.015339339869632616,-30.91072229699416,0.015563998525909211,-96.10734757686295,0.015563812191192052,-99.87655244650607
2023-05-27 18:25:00,0.009427528307838865,0.0,0.00946494267536457,0.0,-50.13523056811864,0.0,-14.971591120945686,0.0,9.777853725222135,0.0007107450815592262,4.28380187416332,-0.00022444312854759358,5565.151515151515
2023-05-27 18:26:00,0.0,0.006284424054980822,0.0,0.006247016768945264,44.75200759344913,0.0062844264058141835,-51.61836861937164,0.006284424054980822,399.47853429220766,0.006434067639997179,50356.99614890886,0.006658494424628782,5596.844075956139
2023-05-27 18:27:00,0.0062844264058141835,0.0,-0.0025062891023117854,-0.0087527581474531,175.26469861177972,-0.0087901630967952,-55.98708008206784,-0.008790159808840375,108.82867160109073,-0.008790166384752484,-92.48715208873963,-0.009126766674579114,-36.484120091077685
2023-05-27 18:28:00,-0.011707749145955305,-0.011745149702030108,-0.015225152700438374,-0.01526255522857265,-81.96937957529191,-0.015225152700438374,140.18316815000918,-0.015225147004965602,-47.863162403239016,-0.015225158395888193,-96.3460887233322,-0.014701420875495017,-72.30804482157113
2023-05-27 18:29:00,0.016946426099750007,0.05031554769128597,0.029257696326824734,0.06259351145110767,563.1269070662375,0.06259351145110767,15.035371659646376,0.0625934880324078,38.6603426857264,0.062481293026042835,766.0797034291012,0.0621067352883681,-91.4453489923929
2023-05-27 18:30:00,0.03332606468547957,0.04879462324381149,0.021506719634288518,0.04879464148837966,35.440828250325126,0.04879464148837966,-65.36436100292443,0.04879462324381149,10.965874724671302,0.04815907450822413,-92.88389513108613,0.048719787562292435,3020.312012480499
2023-05-27 18:31:00,0.04883203201824984,0.014238838768513515,0.05287645681369394,0.005007887422691282,16.06068053117648,0.0049705151284844835,225.17606735945915,0.004970513270903237,31.22900164080201,0.005718005888420537,9429.924812030074,0.004970511413296187,-99.0740555566666
2023-05-27 18:32:00,0.004933140990663317,-0.002615687172784924,0.012707563093042598,0.006614564823297455,-72.11270878400434,0.006651937731892804,26.413732195240513,0.006651935246021958,-99.13738232037777,0.006203494809804416,245.99835894846473,0.006689303168939186,39.74082073434126
2023-05-27 18:33:00,0.011024278825315361,0.31796377626919314,0.011024278825315361,0.2249924329899186,4211.967370406842,0.2249924329899186,-60.770476917483165,0.2249923489148879,5159.1783073130655,0.22544194356140762,-88.70038718857315,0.22633742549305913,1076.8933539412674
2023-05-27 18:34:00,0.2286818620532744,-0.0846308574834283,0.1714740302226226,-0.049028545052764244,-88.08349854379588,-0.049028545052764244,-80.7523401447032,-0.04902852677292304,67.09215957702773,-0.04906584741117947,563.4661177705129,-0.0504073224838299,-65.73642392803204
2023-05-27 18:35:00,-0.0570400253212948,-0.017074720168443636,-0.030662534560621273,-0.0006714423626426294,-8.082254959909356,-0.0006714423626426294,7.631413084583391,-0.0006714421121789193,119.3518224150506,-0.0008206523887979687,-6.241369451355644,-0.000671441861715396,-92.69835185894979
2023-05-27 18:36:00,-0.0006714421121789193,-0.04068056990085222,0.00809709347925858,-0.015405975429511063,-78.80109684787976,-0.015405975429511063,609.974936756301,-0.015405969682696778,-72.987791361877,-0.015256799160839286,-93.92838373549085,-0.015405963935873212,30372.44094488189
2023-05-27 18:37:00,-0.015405969682696778,0.05591658245606207,0.006492074632000483,0.071333568375945,217.15404069516094,0.071333568375945,-0.5521234565864738,0.07133354176257639,-66.83973147075626,0.07137092998223517,1221.6606112417185,0.0713335151492412,-99.94315245478035
2023-05-27 18:38:00,0.07133354176257639,0.04171827081310114,0.016452983082527396,-0.05480418316229355,79.81259587876777,-0.054841464919540846,-73.89202764166686,-0.05484144447368665,235.89811924160512,-0.05506517599231697,-78.4186738464275,-0.05484142402784769,71103.03030303032
2023-05-27 18:39:00,-0.05487872621703466,-0.09651944904164927,-0.018688409381365297,-0.018725704610590903,-73.13180900314819,-0.018688409381365297,431.5990444362556,-0.018688402410163805,-85.91502601244517,-0.0184646443094045,-40.858684249962536,-0.01868839543899465,-97.54011150359621
2023-05-27 18:40:00,-0.018651107167023645,-0.018688402410163805,0.0,0.0,-55.7265791237083,0.0,-26.760566746941876,0.0,547.2227251694933,-3.7309200754978794e-05,-97.96021791460788,0.0,-12.283737024221463
2023-05-27 18:41:00,0.0,0.0,-0.005894851518756665,-0.005894851518756665,26.902334819425228,-0.005894851518756665,-74.84521816324465,-0.005894849319449892,67.93963601324153,-0.0063425664934042515,36586.024844720494,-0.005894847120117615,156.80473372781069
2023-05-27 18:43:00,-0.03503331336050084,-0.03309323636928999,-0.029102881297193437,-0.02716268921071297,-57.254591791897354,-0.02533443128306348,506.1466901938396,-0.025334421830439487,-99.99296670103112,-0.02484951306522285,3.5901429792853627,-0.025297101019392854,-97.46543778801843
2023-05-27 18:44:00,-0.005822270707960767,-0.007725555428246605,-0.005822270707960767,-0.00776287695204859,-96.9342301065163,-0.009591456214441482,-32.75611298820694,-0.009591452634830666,991886.8421052631,-0.009591459794054971,-4.419383835907486,-0.00959144547561705,5006.060606060606
2023-05-27 18:45:00,3.7324421250880536e-05,0.03310674929793768,0.0,0.03310676165482667,16534.69583266805,0.03310676165482667,-16.355192248313706,0.03310674929793768,-75.32172275205264,0.033069449576556456,-9.638173081855644,0.03306940020468907,-94.74777448071217
2023-05-27 18:46:00,0.03306942489060434,-3.731205452499056e-05,0.033069437233575784,0.0,-98.7877112506731,-3.731206843331583e-05,-5.100829239147391,-3.731205452499056e-05,316.0589512609378,0.0,-25.90619648213155,-3.731204058952759e-05,121991.5254237288
2023-05-27 18:47:00,3.7312068446889884e-05,3.7312068446889884e-05,3.7312082355225535e-05,0.0,-65.38400633412509,3.7312082355225535e-05,71.11151212567796,3.7312068446889884e-05,-40.60298209759639,3.731209629071969e-05,34.96532965559515,3.731205451141651e-05,-45.36931634135733
2023-05-27 18:48:00,-0.03220030304851059,-0.03220030304851059,-0.032200315063109705,-0.032200315063109705,301.8298261665142,-0.032200315063109705,-93.31257697215702,-0.03220030304851059,249.38927844379103,-0.03220032707771778,-97.2722111836503,-0.032088354912124716,-99.27154449507869
2023-05-27 18:49:00,-0.003023249911546835,-0.002985925838557232,-0.002985926953026787,-0.002985926953026787,-22.39867941712204,-0.002985926953026787,33.63413352023832,-0.002985925838557232,-26.56925019110628,-0.002985928067497174,312.4869927159209,-0.0030978934324724407,45337.90697674419
2023-05-27 18:50:00,0.0,0.0,0.0,0.0,38.971612997872796,0.0,454.88887431980595,0.0,-35.4321483734565,-0.00011197564605272344,-94.70232088799193,0.0,-66.21328365313258
2023-05-27 18:51:00,-0.048224160229618125,-0.04822414222987348,-0.05318841201796835,-0.05318841201796835,1082.6348569618917,-0.05318841201796835,-95.48283733393826,-0.05318839216529385,100.10319646453641,-0.05307651565737626,4.28571428571429,-0.05274047023000525,-90.99199406182069
2023-05-27 18:52:00,-0.08932495799823176,-0.08936226783735204,-0.0971718582530742,-0.09713451318840362,-4.382715498388832,-0.0971718582530742,501.3915044988492,-0.09717182196419445,-2.7906415221108474,-0.09717189454198105,523.1354642313546,-0.09683524638651153,581.072900025225
2023-05-27 18:53:00,-0.01760437694895264,-0.017567000352464026,-0.004784817773201267,-0.004822197359457704,-87.13464213366193,-0.004784817773201267,-97.43741410205111,-0.004784815984584197,6.56334328229261,-0.004784819561833273,-98.38788470933073,-0.005569779051716942,-88.76296296296296
2023-05-27 18:54:00,0.01308411214953271,0.013084107258277662,0.01308411214953271,0.01308411214953271,83.81888763922652,0.01308411214953271,997.0807875084861,0.013084107258277662,-17.52290660893513,0.012635518742240203,5677.272727272727,0.013084102367026267,1206.3392660953634
2023-05-27 18:55:00,-0.010316407199052084,-0.01031640334295724,-0.010316407199052084,-0.010279028912104958,-70.46145344017685,-0.010316407199052084,162.2462871287129,-0.01031640334295724,10.03002726260416,-0.009867915705570617,940.4143718856543,-0.00923242997557392,-99.92094396272593
2023-05-27 18:56:00,-0.09921220870899598,-0.08392288066689992,-0.09924959085245083,-0.08392288066689992,1141.2334625150343,-0.08392291203907154,679.8968828901106,-0.08392288066689992,-56.96643392175639,-0.08392294341126665,2.9290917798895966,-0.08500600910991518,31209.574468085113
2023-05-27 18:57:00,-0.010664491359899202,-0.01807073401599843,-0.010627076068536205,-0.0181081475439895,14.215963351151753,-0.0180707407769137,-87.33179531787755,-0.01807073401599843,13.76397660591081,-0.018744191545428286,-40.756251071437326,-0.01807072725511544,-67.90459039787979
